11617	4461	4462	6	0.28	38.18	1	750	386.66	0.0074	4	0	8	0	39543.69	0	0	2	0	0	0
11618	4461	6635	6	0.9	38.03	1	750	172.71	0.0237	4	0	6	0	37827.4	0	0	2	0	0	0
11619	4461	6636	6	0.26	38.05	1	750	55.1	0.0068	4	0	9	0	39724.68	0	0	2	0	0	0
11620	4462	767	9	0.25	23.81	1	2400	214.98	0.0105	4	-1	0	0	40600.48	0	0	2	0	0	0
11621	4462	4454	6	0.38	38	1	750	541.19	0.0104	4	0	0	0	40589.65	0	0	2	0	0	1
11622	4462	4461	6	0.28	38.18	1	750	130.58	0.0073	4	0	9	0	39543.69	0	0	2	0	0	0
11623	4462	6162	7	0.25	30	1	500	263.99	0.0084	4	0	0	0	39441.08	0	0	2	0	0	0
11624	4463	1392	5	0.41	47.31	2	2280	804.56	0.0087	4	0	4	0	66174.75	0	0	1	0	0	0
11625	4463	4466	6	0.18	41.54	1	850	86.61	0.0043	4	0	0	0	65127.97	0	0	1	0	0	0
11626	4463	5592	6	0.49	40.83	1	850	114.26	0.012	4	0	6	0	64391.56	0	0	1	0	0	1
11627	4463	5599	6	0.65	41.05	1	850	440.12	0.016	4	0	3	0	66665.26	0	0	1	0	0	0
11628	4464	1392	6	0.13	41.05	1	850	617.73	0.0033	4	0	18	0	67086.71	0	0	2	0	0	0
11629	4464	4465	6	0.28	40.98	1	850	213.88	0.0068	4	0	0	0	67615.71	0	0	2	0	0	1
11630	4464	6186	7	0.89	32.96	1	550	59.01	0.027	4	0	2	0	65159.98	0	0	2	0	0	0
11631	4465	4464	6	0.28	40.98	1	850	412.27	0.0069	4	0	0	0	67615.71	0	0	2	0	0	1
11632	4465	5606	6	0.71	40.96	1	850	143.9	0.0173	4	0	0	0	69605.47	0	0	2	0	0	1
11633	4465	6650	7	1.29	32.94	1	550	77.07	0.0392	4	0	0	0	67217.46	0	0	2	0	0	1
11634	4466	786	9	0.09	25.71	1	2400	3	0.0035	4	-1	0	0	64617.62	0	0	2	0	0	0
11635	4466	1957	6	1.41	37.94	1	750	84.62	0.0372	4	0	1	0	61479.59	0	0	1	0	0	0
11636	4466	4463	6	0.18	41.54	1	850	25.31	0.0043	4	0	0	0	65127.97	0	0	1	0	0	0
11637	4467	707	9	0.73	23.93	1	2400	76.59	0.0305	4	-1	0	0	25742.1	1	0	2	0	0	1
11638	4467	710	9	0.4	24	1	2400	99.11	0.0167	4	-1	0	0	27165.88	0	0	2	0	0	0
11639	4467	2826	6	0.28	38.18	1	750	629.08	0.0079	4	0	1	0	26111.84	1	0	2	0	0	0
11640	4467	4406	6	0.26	38.05	1	750	354.83	0.0069	4	0	4	0	27336.94	0	0	2	0	0	0
11641	4468	706	9	0.62	24	1	2400	575.97	0.0258	4	-1	0	0	22615.82	1	0	2	0	0	0
11642	4468	708	9	0.4	24	1	2400	155.21	0.0167	4	-1	0	0	24230.17	1	0	2	0	0	0
11643	4468	2826	6	0.44	38.26	1	750	494.49	0.0118	4	0	0	0	24507.25	1	0	2	0	0	0
11644	4468	4469	6	0.55	37.93	1	750	134.5	0.0145	4	0	23	0	22440.53	1	0	2	0	0	0
11645	4469	705	9	0.67	23.93	1	2400	372.5	0.028	4	-1	0	0	19821.71	1	0	2	0	0	0
11646	4469	4468	6	0.55	37.93	1	750	579.8	0.0153	4	0	14	0	22440.53	1	0	2	0	0	0
11647	4469	4470	6	0.15	37.5	1	750	122.74	0.004	4	0	22	0	21062.48	1	0	2	0	0	0
11648	4470	4469	6	0.15	37.5	1	750	811.56	0.0048	4	0	20	0	21062.48	1	0	2	0	0	0
11649	4470	4471	5	0.55	41.25	2	2040	448.86	0.0133	4	0	2	0	22180.6	1	0	1	0	0	0
11650	4470	4526	5	0.56	40.98	2	2040	271.14	0.0137	4	0	5	0	19300.03	1	0	1	0	0	0
11651	4471	708	9	0.41	23.88	1	2400	250.84	0.0172	4	-1	0	0	24250.14	1	0	2	0	0	0
11652	4471	709	9	0.33	23.86	1	2400	80.01	0.0138	4	-1	0	0	23375.02	1	0	2	0	0	1
11653	4471	4445	5	0.46	41.19	2	2040	473.58	0.0112	4	0	26	0	24795.65	1	0	1	0	0	0
11654	4471	4470	5	0.55	41.25	2	2040	555.25	0.0133	4	0	3	0	22180.6	1	0	1	0	0	0
11655	4472	700	9	0.33	23.86	1	2400	24.64	0.0138	4	-1	0	0	25864.87	1	0	2	0	0	0
11656	4472	4390	6	0.24	37.89	2	1500	363.05	0.0063	4	0	2	0	24834.17	1	0	1	0	0	0
11657	4472	4404	6	0.25	38.46	2	1500	91.44	0.0065	4	0	9	0	25278.32	1	0	1	0	0	0
11658	4473	4107	7	0.75	22.96	1	450	152.79	0.0327	4	0	6	0	14735.43	1	0	2	0	0	0
11659	4473	4478	6	0.41	22.99	1	650	93.51	0.0178	4	0	0	0	13215.16	1	0	2	0	0	1
11660	4473	4479	7	0.66	23.02	1	450	164.13	0.0287	4	0	0	0	14725.77	1	0	2	0	0	1
11661	4474	383	9	0.56	17.97	1	2400	93.64	0.0312	4	-1	0	0	9068.4	1	0	2	0	0	1
11662	4474	4103	6	0.26	22.94	1	650	236.85	0.0114	4	0	32	0	10350.4	1	0	1	0	0	0
11663	4474	4475	6	0.23	23	1	650	143.2	0.01	4	0	3	0	10669.49	1	0	1	0	0	0
11664	4475	4474	6	0.23	23	1	650	294.36	0.0101	4	0	4	0	10669.49	1	0	1	0	0	0
11665	4475	4476	6	0.26	22.94	1	650	116.54	0.0113	4	0	9	0	11131.22	1	0	1	0	0	0
11666	4475	4478	6	0.26	22.94	1	650	307	0.0114	4	0	16	0	11528.8	1	0	2	0	0	0
11667	4475	4481	6	0.36	22.98	2	1300	196.85	0.0157	4	0	0	0	9987	1	0	2	0	0	0
11668	4476	386	9	0.25	18.07	1	2400	70.09	0.0138	4	-1	0	0	10899.05	1	0	2	0	0	1
11669	4476	4475	6	0.26	22.94	1	650	166.86	0.0113	4	0	5	0	11131.22	1	0	1	0	0	0
11670	4476	4477	6	0.25	23.08	1	650	182.33	0.0108	4	0	13	0	11737.52	1	0	1	0	0	0
11671	4477	4476	6	0.25	23.08	1	650	189.81	0.0108	4	0	14	0	11737.52	1	0	1	0	0	0
11672	4477	4480	6	0.25	23.08	1	650	267.39	0.0109	4	0	11	0	12651.24	1	0	1	0	0	0
11673	4477	4517	6	0.36	22.98	1	650	105.5	0.0157	4	0	26	0	12619.99	1	0	1	0	0	0
11674	4477	4518	6	0.28	23.01	1	650	132.89	0.0122	4	0	7	0	11469.97	1	0	1	0	0	1
11675	4478	384	9	0.05	17.65	1	2400	266	0.0028	4	-1	0	0	12178.1	1	0	2	0	0	0
11676	4478	4473	6	0.41	22.99	1	650	179.2	0.0178	4	0	0	0	13215.16	1	0	2	0	0	1
11677	4478	4475	6	0.26	22.94	1	650	356.31	0.0115	4	0	0	0	11528.8	1	0	2	0	0	0
11678	4479	4473	7	0.66	23.02	1	450	107.26	0.0287	4	0	0	0	14725.77	1	0	2	0	0	1
11679	4479	4480	6	0.43	23.04	1	650	97.65	0.0187	4	0	1	0	14288.34	1	0	1	0	0	1
11680	4479	4514	7	0.06	22.5	1	450	341.36	0.0028	4	0	0	0	15279.4	1	0	2	0	0	1
11681	4479	6157	6	0.79	37.92	1	750	293.99	0.0209	4	0	0	0	17121.64	1	0	1	0	0	1
11682	4480	385	9	0.33	18	1	2400	35.46	0.0183	4	-1	0	0	13721.15	1	0	2	0	0	0
11683	4480	4477	6	0.25	23.08	1	650	127.75	0.0108	4	0	12	0	12651.24	1	0	1	0	0	0
11684	4480	4479	6	0.43	23.04	1	650	267.67	0.0187	4	0	1	0	14288.34	1	0	1	0	0	1
11685	4481	383	9	0.31	18.06	1	2400	260.55	0.0172	4	-1	0	0	8376.2	1	0	2	0	0	1
11686	4481	386	9	0.32	17.94	1	2400	80.09	0.0178	4	-1	0	0	9737.19	1	0	2	0	0	1
11687	4481	4475	6	0.36	22.98	2	1300	248.37	0.0157	4	0	0	0	9987	1	0	2	0	0	0
11688	4481	4482	6	0.27	23.14	2	1300	168.31	0.0117	4	0	11	0	8549.2	1	0	2	0	0	0
11689	4482	4481	6	0.27	23.14	2	1300	217.56	0.0117	4	0	13	0	8549.2	1	0	2	0	0	0
11690	4482	4483	6	0.07	23.33	1	650	433.22	0.0031	4	0	5	0	7841.42	1	0	2	0	0	0
11691	4482	4494	7	0.27	23.14	3	1350	51.52	0.0117	4	0	3	0	8389.13	1	0	2	0	0	0
11692	4483	4482	6	0.07	23.33	1	650	233.94	0.003	4	0	2	0	7841.42	1	0	2	0	0	0
11693	4483	5926	5	0.33	36.67	2	1800	399.18	0.009	4	0	4	0	6891.14	1	0	2	0	0	0
11694	4483	6426	6	0.3	23.08	1	650	57.08	0.013	4	0	13	0	7024.35	1	0	2	0	0	0
11695	4484	2916	7	0.07	15	3	1200	356.44	0.0047	4	0	11	0	1719.52	1	0	2	0	0	0
11696	4484	3742	7	0.08	15	3	1200	352.59	0.0053	4	0	5	0	1580.83	1	0	2	0	0	0
11697	4484	4485	7	0.22	15	3	1200	332.77	0.0147	4	0	14	0	2354.43	1	0	2	0	0	0
11698	4484	6891	7	0.15	15	3	1200	150.57	0.01	4	0	46	0	1916.33	1	0	2	0	0	0
11699	4485	400	9	0.07	12	1	2400	278.56	0.0058	4	-1	0	0	3026.19	1	0	2	0	0	0
11700	4485	401	9	0.1	12	1	2400	587.01	0.0083	4	-1	0	0	2747.37	1	0	2	0	0	0
11701	4485	2925	7	0.06	15	3	1200	172.11	0.004	4	0	0	0	3090.36	1	0	2	0	0	0
11702	4485	4484	7	0.22	15	3	1200	150.93	0.0147	4	0	9	0	2354.43	1	0	2	0	0	0
11703	4486	428	9	0.25	18.07	1	2400	24.04	0.0138	4	-1	0	0	5459.5	1	0	2	0	0	0
11704	4486	4487	6	0.11	22.76	2	1300	54.63	0.0048	4	0	3	0	5027.46	1	0	2	0	0	0
11705	4486	4488	6	0.5	23.08	2	1300	19.75	0.0217	4	0	3	0	4723.67	1	0	2	0	1	1
11706	4487	1422	6	0.3	23.08	2	1300	6.17	0.013	4	0	0	0	5862.24	1	0	2	0	0	0
11707	4487	4486	6	0.11	22.76	2	1300	22.49	0.0048	4	0	3	0	5027.46	1	0	2	0	0	0
11708	4487	5932	6	0.12	23.23	2	1300	231.04	0.0052	4	0	0	0	4893.83	1	0	2	0	0	0
11709	4487	5955	6	0.25	23.08	2	1300	98.17	0.0108	4	0	5	0	5631.64	1	0	2	0	0	0
11710	4488	427	9	0.17	17.89	1	2400	18.71	0.0095	4	-1	0	0	5371.19	1	0	2	0	1	0
11711	4488	4486	6	0.5	23.08	2	1300	69	0.0217	4	0	0	0	4723.67	1	0	2	0	1	1
11712	4488	4489	6	0.15	23.08	2	1300	18.18	0.0065	4	0	0	0	5105.95	1	0	2	0	1	0
11713	4489	4488	6	0.15	23.08	2	1300	73.66	0.0065	4	0	0	0	5105.95	1	0	2	0	1	0
11714	4489	4497	6	0.15	23.08	2	1300	72.18	0.0065	4	0	0	0	5625.23	1	0	1	0	0	0
11715	4489	4498	6	0.35	23.08	2	1300	133.26	0.0152	4	0	9	0	4716.08	1	0	1	0	0	1
11716	4489	4502	6	0.23	23	1	650	98.45	0.01	4	0	2	0	5654.89	1	0	2	0	0	0
11717	4490	428	9	0.23	17.92	1	2400	57.37	0.0128	4	-1	0	0	6614.29	1	0	2	0	0	0
11718	4490	439	9	0.54	18	1	2400	18.57	0.03	4	-1	0	0	8464.19	1	0	2	0	0	0
11719	4490	4491	6	0.13	22.94	2	1300	168.14	0.0057	4	0	35	0	7305.29	1	0	1	0	0	0
11720	4490	4492	6	0.41	22.99	2	1300	484.65	0.0179	4	0	8	0	6783.94	1	0	1	0	1	1
11721	4491	1419	6	0.17	23.18	2	1300	70.43	0.0073	4	0	1	0	7852.8	1	0	2	0	0	0
11722	4491	1421	6	0.09	23.48	2	1300	158.97	0.0038	4	0	30	0	7562.76	1	0	2	0	0	0
11723	4491	1422	6	0.19	22.8	2	1300	147.3	0.0083	4	0	0	0	7002.15	1	0	2	0	0	0
11724	4491	4490	6	0.13	22.94	2	1300	449.04	0.0057	4	0	32	0	7305.29	1	0	1	0	0	0
11725	4492	427	9	0.14	17.87	1	2400	150.89	0.0078	4	-1	0	0	6180.46	1	0	2	0	1	0
11726	4492	4490	6	0.41	22.99	2	1300	206.64	0.0178	4	0	15	0	6783.94	1	0	1	0	1	1
11727	4492	4493	6	0.09	23.48	2	1300	352.65	0.0038	4	0	14	0	6539.87	1	0	1	0	1	0
11728	4493	4492	6	0.09	23.48	2	1300	222.57	0.0038	4	0	14	0	6539.87	1	0	1	0	1	0
11729	4493	4497	6	0.12	23.23	2	1300	137.53	0.0052	4	0	0	0	6244.46	1	0	1	0	0	0
11730	4493	4500	6	0.13	22.94	2	1300	233.75	0.0057	4	0	0	0	6537.05	1	0	1	0	0	0
11731	4493	4529	6	0.53	23.04	2	1300	104.52	0.023	4	0	1	0	7869.91	1	0	1	0	0	0
11732	4494	386	9	0.37	18.05	1	2400	61.1	0.0205	4	-1	0	0	9585.79	1	0	2	0	0	1
11733	4494	387	9	0.28	18.06	1	2400	13.15	0.0155	4	-1	0	0	8229.21	1	0	2	0	0	0
11734	4494	4482	7	0.27	23.14	3	1350	300.05	0.0117	4	0	5	0	8389.13	1	0	2	0	0	0
11735	4494	4495	7	0.23	23	3	1350	33.12	0.01	4	0	3	0	9203.42	1	0	2	0	0	0
11736	4495	4494	7	0.23	23	3	1350	247.71	0.01	4	0	3	0	9203.42	1	0	2	0	0	0
11737	4495	4496	6	0.08	22.86	2	1300	181.99	0.0035	4	0	10	0	9764.19	1	0	1	0	0	0
11738	4495	4519	7	0.51	23.01	3	1350	11.62	0.0222	4	0	17	0	10597.72	1	0	1	0	0	0
11739	4495	5952	6	0.37	22.89	2	1300	173.55	0.0162	4	0	37	0	8940.45	1	0	1	0	0	0
11740	4496	4495	6	0.08	22.86	2	1300	112.91	0.0035	4	0	5	0	9764.19	1	0	1	0	0	0
11741	4496	4518	6	0.29	22.89	1	650	137.17	0.0127	4	0	2	0	10385.84	1	0	1	0	0	1
11742	4496	4521	6	0.35	23.08	2	1300	47.41	0.0152	4	0	19	0	10691.52	1	0	1	0	0	0
11743	4497	427	9	0.12	18	1	2400	32.33	0.0067	4	-1	0	0	5874.77	1	0	2	0	0	0
11744	4497	4489	6	0.15	23.08	2	1300	206.75	0.0065	4	0	0	0	5625.23	1	0	1	0	0	0
11745	4497	4493	6	0.12	23.23	2	1300	53.12	0.0052	4	0	0	0	6244.46	1	0	1	0	0	0
11746	4498	426	9	0.09	18	1	2400	3.76	0.005	4	-1	0	0	4339.18	1	0	2	0	0	1
11747	4498	4489	6	0.35	23.08	2	1300	63.42	0.0152	4	0	9	0	4716.08	1	0	1	0	0	1
11748	4498	4499	6	0.34	22.92	2	1300	160.83	0.0148	4	0	6	0	3732.5	1	0	1	0	1	1
11749	4499	4498	6	0.34	22.92	2	1300	28.63	0.0148	4	0	6	0	3732.5	1	0	1	0	1	1
11750	4499	4504	6	0.16	22.86	2	1500	225	0.007	4	0	0	0	3782.05	1	0	1	0	1	0
11751	4499	4510	6	0.16	22.86	2	1500	518.32	0.007	4	0	1	0	2983.49	1	0	1	0	1	1
11752	4500	440	9	0.52	18.03	1	2400	62.36	0.0288	4	-1	0	0	7887.25	1	0	2	0	0	0
11753	4500	4493	6	0.13	22.94	2	1300	203.69	0.0057	4	0	0	0	6537.05	1	0	1	0	0	0
11754	4500	4501	6	0.13	22.94	2	1300	275.46	0.0057	4	0	4	0	6599.77	1	0	1	0	0	0
11755	4501	4500	6	0.13	22.94	2	1300	188.7	0.0057	4	0	7	0	6599.77	1	0	1	0	0	0
11756	4501	4502	6	0.15	23.08	2	1300	221.75	0.0065	4	0	8	0	6351.6	1	0	2	0	0	0
11757	4501	4503	6	0.03	22.5	2	1300	198.78	0.0013	4	0	39	0	6673.04	1	0	2	0	0	0
11758	4502	4489	6	0.23	23	1	650	89.2	0.01	4	0	0	0	5654.89	1	0	2	0	0	0
11759	4502	4501	6	0.15	23.08	2	1300	90.9	0.0065	4	0	9	0	6351.6	1	0	2	0	0	0
11760	4502	4505	6	0.31	22.96	2	1300	256.72	0.0135	4	0	4	0	5472.25	1	0	2	0	0	0
11761	4503	4501	6	0.03	22.5	2	1300	242.87	0.0013	4	0	39	0	6673.04	1	0	2	0	0	0
11762	4503	4509	6	0.38	23.03	2	1300	181.14	0.0165	4	0	16	0	6990.55	1	0	1	0	0	0
11763	4503	4527	6	0.52	22.94	2	1300	82.22	0.0227	4	0	14	0	8044.74	1	0	2	0	0	0
11764	4504	4499	6	0.16	22.86	2	1500	482.44	0.007	4	0	0	0	3782.05	1	0	1	0	1	0
11765	4504	4505	6	0.36	22.98	2	1300	251.41	0.0157	4	0	21	0	4489.59	1	0	2	0	0	0
11766	4504	4506	6	0.11	22.76	3	1950	678.79	0.0048	4	0	9	0	4213.53	1	0	2	0	0	1
11767	4504	4507	6	0.18	22.98	2	1500	104.01	0.0078	4	0	4	0	4658.97	1	0	1	0	0	0
11768	4505	424	9	0.25	18.07	1	2400	148.75	0.0138	4	-1	0	0	5534.59	1	0	2	0	0	0
11769	4505	426	9	0.1	18.18	1	2400	48.87	0.0055	4	-1	0	0	4700.87	1	0	2	0	0	0
11770	4505	4502	6	0.31	22.96	2	1300	116.63	0.0135	4	0	10	0	5472.25	1	0	2	0	0	0
11771	4505	4504	6	0.36	22.98	2	1300	377.47	0.0157	4	0	13	0	4489.59	1	0	2	0	0	0
11772	4506	4504	6	0.11	22.76	3	1950	258.47	0.0048	4	0	9	0	4213.53	1	0	2	0	0	1
11773	4506	4512	6	0.61	23.02	2	1300	244.58	0.0265	4	0	6	0	2789.92	1	0	2	0	1	1
11774	4506	4513	6	0.08	22.86	2	1300	13.33	0.0035	4	0	1	0	4448.66	1	0	2	0	0	1
11775	4506	5961	5	0.3	36.73	3	2700	815.11	0.0082	4	0	1	0	4775	1	0	1	0	0	1
11776	4507	4504	6	0.18	22.98	2	1500	655.71	0.0079	4	0	4	0	4658.97	1	0	1	0	0	0
11777	4507	4513	6	0.1	23.08	2	1300	223.85	0.0043	4	0	0	0	4885.16	1	0	2	0	0	0
11778	4507	4624	6	0.2	23.08	2	1300	241.11	0.0087	4	0	8	0	5629.86	1	0	2	0	0	0
11779	4507	4625	6	0.12	23.23	2	1300	66.17	0.0052	4	0	0	0	5455.39	1	0	1	0	0	0
11780	4508	4509	6	0.4	23.08	2	1300	144.52	0.0173	4	0	13	0	7975.19	1	0	1	0	0	1
11781	4508	4618	6	0.5	23.08	2	1300	156.07	0.0217	4	0	20	0	9658.22	1	0	2	0	0	0
11782	4508	4624	5	0.53	36.98	2	1800	560	0.0144	4	0	0	0	7354.58	1	0	2	0	0	0
11783	4508	5969	6	0.23	23	2	1300	329.06	0.01	4	0	2	0	9026.27	1	0	2	0	0	1
11784	4509	424	9	0.3	18	1	2400	162.83	0.0167	4	-1	0	0	6759.18	1	0	2	0	0	0
11785	4509	441	9	0.51	18	1	2400	228.82	0.0283	4	-1	0	0	8652.5	1	0	2	0	0	0
11786	4509	4503	6	0.38	23.03	2	1300	251.5	0.0165	4	0	19	0	6990.55	1	0	1	0	0	0
11787	4509	4508	6	0.4	23.08	2	1300	277.27	0.0173	4	0	12	0	7975.19	1	0	1	0	0	1
11788	4510	425	9	0.14	17.87	1	2400	93	0.0078	4	-1	0	0	2732.79	1	0	2	0	1	1
11789	4510	4499	6	0.16	22.86	2	1500	128.69	0.007	4	0	0	0	2983.49	1	0	1	0	1	1
11790	4510	4511	5	0.36	37.24	2	1800	478.2	0.0097	4	0	5	0	1675.82	1	0	1	0	1	1
11791	4511	391	9	0.17	12	1	2400	6.47	0.0142	4	-1	0	0	1142.21	1	0	2	0	0	0
11792	4511	392	9	0.12	12	1	2400	479.65	0.01	4	-1	0	0	847.7	1	0	2	0	0	0
11793	4511	3734	7	0.07	15	3	1200	319.57	0.0047	4	0	0	0	653.9	1	0	1	0	0	0
11794	4511	4510	5	0.36	37.24	2	1800	179.57	0.0097	4	0	11	0	1675.82	1	0	1	0	1	1
11795	4512	392	9	0.15	12	1	2400	376.17	0.0125	4	-1	0	0	1194.98	1	0	2	0	0	0
11796	4512	412	9	0.41	12	1	2400	70.36	0.0342	4	-1	0	0	2529.08	1	0	2	0	0	1
11797	4512	3725	7	0.06	15	3	1200	199.42	0.004	4	0	2	0	1393.1	1	0	2	0	0	0
11798	4512	4506	6	0.61	23.02	2	1300	209.61	0.0265	4	0	13	0	2789.92	1	0	2	0	1	1
11799	4513	4506	6	0.08	22.86	2	1300	443.09	0.0035	4	0	3	0	4448.66	1	0	2	0	0	1
11800	4513	4507	6	0.1	23.08	2	1300	314.79	0.0043	4	0	3	0	4885.16	1	0	2	0	0	0
11801	4514	705	9	0.76	24	1	2400	306.89	0.0317	4	-1	0	0	16718.41	1	0	2	0	0	1
11802	4514	4479	7	0.06	22.5	1	450	286.03	0.0027	4	0	0	0	15279.4	1	0	2	0	0	1
11803	4514	4515	7	0.33	23.02	1	450	53.36	0.0143	4	0	0	0	15089.9	1	0	2	0	0	1
11804	4515	385	9	0.15	18	1	2400	2.05	0.0083	4	-1	0	0	14628.7	1	0	2	0	0	1
11805	4515	4514	7	0.33	23.02	1	450	87.52	0.0143	4	0	0	0	15089.9	1	0	2	0	0	1
11806	4515	4516	7	0.69	23	1	450	131.07	0.03	4	0	2	0	16237.72	1	0	2	0	0	1
11807	4516	4515	7	0.69	23	1	450	36.8	0.03	4	0	1	0	16237.72	1	0	2	0	0	1
11808	4516	4525	6	0.28	23.01	2	1300	197.32	0.0122	4	0	6	0	16990.14	1	0	1	0	0	0
11809	4516	4526	5	0.06	36	2	1800	699.14	0.0017	4	0	0	0	17688.63	1	0	2	0	0	0
11810	4516	5927	6	0.53	23.04	2	1300	101.04	0.023	4	0	13	0	16195.83	1	0	1	0	0	0
11811	4517	4477	6	0.36	22.98	1	650	204.87	0.0157	4	0	23	0	12619.99	1	0	1	0	0	0
11812	4517	4521	6	0.35	23.08	2	1300	60.07	0.0152	4	0	10	0	12343.11	1	0	1	0	0	0
11813	4517	4522	6	0.38	23.03	1	650	13.46	0.0165	4	0	14	0	13861.16	1	0	1	0	0	0
11814	4517	5927	6	0.31	22.96	2	1300	211.74	0.0135	4	0	4	0	14033.47	1	0	1	0	0	0
11815	4518	386	9	0.21	18	1	2400	92.73	0.0117	4	-1	0	0	10621.89	1	0	2	0	0	1
11816	4518	4477	6	0.28	23.01	1	650	180.64	0.0122	4	0	7	0	11469.97	1	0	1	0	0	1
11817	4518	4496	6	0.29	22.89	1	650	72.28	0.0127	4	0	2	0	10385.84	1	0	1	0	0	1
11818	4519	433	9	0.32	17.94	1	2400	60.47	0.0178	4	-1	0	0	12215.91	1	0	2	0	0	0
11819	4519	434	9	0.28	18.06	1	2400	125	0.0155	4	-1	0	0	11218.15	1	0	2	0	0	0
11820	4519	4495	7	0.51	23.01	3	1350	315.17	0.0222	4	0	2	0	10597.72	1	0	1	0	0	0
11821	4519	4520	7	0.46	23	3	1350	37.02	0.02	4	0	0	0	12654.8	1	0	1	0	0	0
11822	4520	4519	7	0.46	23	3	1350	27.68	0.02	4	0	0	0	12654.8	1	0	1	0	0	0
11823	4520	4524	6	0.31	22.96	2	1300	123.99	0.0135	4	0	12	0	14122.64	1	0	1	0	0	0
11824	4520	4535	7	0.39	22.94	1	450	22.3	0.017	4	0	0	0	14580.36	1	0	1	0	0	0
11825	4520	5942	6	0.36	22.98	2	1300	127.87	0.0157	4	0	7	0	13225.76	1	0	1	0	0	0
11826	4521	433	9	0.49	18.04	1	2400	29.09	0.0272	4	-1	0	0	12092.46	1	0	2	0	0	0
11827	4521	4496	6	0.35	23.08	2	1300	43.22	0.0152	4	0	19	0	10691.52	1	0	1	0	0	0
11828	4521	4517	6	0.35	23.08	2	1300	87.74	0.0152	4	0	10	0	12343.11	1	0	1	0	0	0
11829	4522	429	9	0.2	17.91	1	2400	103.54	0.0112	4	-1	0	0	15032.47	1	0	2	0	0	0
11830	4522	433	9	0.35	17.95	1	2400	45.52	0.0195	4	-1	0	0	13675.46	1	0	2	0	0	0
11831	4522	4517	6	0.38	23.03	1	650	199.34	0.0165	4	0	8	0	13861.16	1	0	1	0	0	0
11832	4522	4523	6	0.27	23.14	1	650	53.94	0.0117	4	0	6	0	15078.33	1	0	1	0	0	0
11833	4523	4522	6	0.27	23.14	1	650	84.96	0.0117	4	0	9	0	15078.33	1	0	1	0	0	0
11834	4523	4524	6	0.31	22.96	2	1300	105.77	0.0135	4	0	5	0	15092.18	1	0	1	0	0	0
11835	4523	4525	6	0.23	23	2	1300	256.98	0.01	4	0	21	0	16031.08	1	0	1	0	0	0
11836	4523	4540	6	0.41	22.99	1	650	19.95	0.0178	4	0	15	0	16455.15	1	0	1	0	0	0
11837	4524	432	9	0.41	17.96	1	2400	26.91	0.0228	4	-1	0	0	15501.59	1	0	2	0	0	0
11838	4524	433	9	0.44	17.96	1	2400	31.3	0.0245	4	-1	0	0	13677.23	1	0	2	0	0	0
11839	4524	4520	6	0.31	22.96	2	1300	127.26	0.0135	4	0	14	0	14122.64	1	0	1	0	0	0
11840	4524	4523	6	0.31	22.96	2	1300	192.93	0.0135	4	0	9	0	15092.18	1	0	1	0	0	0
11841	4525	429	9	0.21	18	1	2400	81	0.0117	4	-1	0	0	15982.61	1	0	2	0	0	0
11842	4525	430	9	0.5	17.96	1	2400	9.08	0.0278	4	-1	0	0	17529.59	1	0	2	0	0	0
11843	4525	4516	6	0.28	23.01	2	1300	422.36	0.0122	4	0	7	0	16990.14	1	0	1	0	0	0
11844	4525	4523	6	0.23	23	2	1300	149.17	0.01	4	0	21	0	16031.08	1	0	1	0	0	0
11845	4526	4470	5	0.56	40.98	2	2040	853.56	0.0137	4	0	5	0	19300.03	1	0	1	0	0	0
11846	4526	4516	5	0.06	36	2	1800	289.52	0.0017	4	0	0	0	17688.63	1	0	2	0	0	0
11847	4526	4539	7	0.69	23	1	450	9.29	0.03	4	0	0	0	19141.84	1	0	2	0	0	1
11848	4527	440	9	0.24	18	1	2400	79.16	0.0133	4	-1	0	0	9296.85	1	0	2	0	0	0
11849	4527	4503	6	0.52	22.94	2	1300	55.94	0.0227	4	0	17	0	8044.74	1	0	2	0	0	0
11850	4527	4528	6	0.48	23.04	2	1300	65.15	0.0208	4	0	13	0	10657.52	1	0	2	0	0	0
11851	4528	4527	6	0.48	23.04	2	1300	78.69	0.0208	4	0	18	0	10657.52	1	0	2	0	0	0
11852	4528	4531	6	0.22	23.16	2	1300	149.98	0.0095	4	0	44	0	11845.97	1	0	1	0	0	0
11853	4528	4532	6	1	22.99	2	1300	81.15	0.0435	4	0	12	0	14503.99	1	0	2	0	0	0
11854	4528	4612	6	0.39	22.94	2	1300	230.81	0.017	4	0	11	0	12083.51	1	0	1	0	0	0
11855	4529	440	9	0.18	18	1	2400	117.33	0.01	4	-1	0	0	9208.62	1	0	2	0	0	0
11856	4529	4493	6	0.53	23.04	2	1300	88.9	0.023	4	0	1	0	7869.91	1	0	1	0	0	0
11857	4529	4530	6	0.49	22.97	2	1300	33.26	0.0213	4	0	7	0	10518.39	1	0	1	0	1	1
11858	4530	4529	6	0.49	22.97	2	1300	91.64	0.0213	4	0	7	0	10518.39	1	0	1	0	1	1
11859	4530	4531	6	0.2	23.08	2	1300	222.65	0.0087	4	0	11	0	11803.84	1	0	1	0	1	0
11860	4530	4533	6	0.63	23.05	2	1300	46.75	0.0273	4	0	6	0	13486.23	1	0	1	0	1	1
11861	4530	5951	6	0.31	22.96	2	1300	140.71	0.0135	4	0	26	0	11903.76	1	0	1	0	1	0
