9
205	254	265	265	265	0	0	0	0	0	548	736	715	663	583	2.19	2.19	2.19	2.19	2.19	400	475	476	458	422	16689.39	16689.39	16689.39	16689.39	16689.39	1	1	1	1	1	140	111	118	120	125	41	35	55	66	74
1327	1336	1390	1491	1495	0	0	0	0	0	3716	3519	3505	3339	3482	2.67	2.67	2.67	2.67	2.67	2864	2278	2274	2294	2266	16982.9	16982.9	16982.9	16982.9	16982.9	1	1	1	1	1	915	621	682	691	718	329	858	1046	1140	1209
0	55	55	55	55	0	0	0	0	0	1	66	66	66	66	0	0	0	0	0	0	50	43	42	40	16396.17	16396.17	16396.17	16396.17	16396.17	1	1	1	1	1	2128	2209	2369	2390	2466	78	93	346	509	605
1394	1457	1610	1640	1675	0	0	0	0	0	4353	4303	4512	4400	4365	2.54	2.54	2.54	2.54	2.54	3089	2797	3002	2975	2889	21448.07	21448.07	21448.07	21448.07	21448.07	1	1	1	1	1	40	73	77	88	91	1495	2906	3352	3594	3773
584	568	593	600	605	0	0	0	0	0	1839	1740	1680	1635	1600	2.66	2.66	2.66	2.66	2.66	1255	1048	1057	1041	994	20137.85	20137.85	20137.85	20137.85	20137.85	1	1	1	1	1	51	0	0	0	0	100	20	30	35	35
1212	1186	1195	1218	1240	0	0	0	0	0	3333	3138	2960	2880	2825	4.29	4.29	4.29	4.29	4.29	2314	2026	1946	1922	1848	18705.56	18705.56	18705.56	18705.56	18705.56	1	1	1	1	1	85	152	153	163	163	493	167	279	345	380
727	693	714	734	757	0	0	0	0	0	2066	1897	1845	1810	1791	3.24	3.24	3.24	3.24	3.24	1366	1199	1175	1171	1139	18244.58	18244.58	18244.58	18244.58	18244.58	1	1	1	1	1	616	464	501	515	534	548	590	819	965	1046
906	1010	1290	1330	1395	0	0	0	0	0	2677	2792	3435	3423	3471	2.62	2.62	2.62	2.62	2.62	1960	2055	2556	2587	2617	19633.75	19633.75	19633.75	19633.75	19633.75	1	1	1	1	1	41	217	230	240	250	616	855	953	1023	1053
1133	1843	2920	3535	4900	0	0	0	0	0	3624	7059	10000	11505	13635	1.16	1.16	1.16	1.16	1.16	2615	4379	6753	8039	11406	22849.62	22849.62	22849.62	22849.62	22849.62	1	1	1	1	1	30	152	153	155	140	341	399	407	446	515
319	789	870	1055	1240	0	0	0	0	0	1007	2428	2600	2995	3434	1.1	1.1	1.1	1.1	1.1	727	1591	1723	2028	2277	23106.52	23106.52	23106.52	23106.52	23106.52	1	1	1	1	1	5	15	15	15	35	185	56	60	60	165
