7
303	33125.00	825	14.173	335	2428.870204	4
0	17782.66	0	0	0	2091.537717	4
549	31415.18	1876	5.998	777	5561.376855	4
2152	44764.83	5733	5.884	3300	7465.469539	4
270	40170.57	796	4.921	415	7530.776593	4
1613	38864.86	5047	6.295	2403	5719.594556	4
1673	31165.10	6324	6.319	2420	4796.833699	4
2070	23492.68	7272	8.117	2484	3822.757949	4
1501	35278.93	4942	6.002	2199	5107.973829	4
780	39959.81	2416	6.294	1151	6014.206827	4
590	31798.61	1344	6.29	774	5461.28903	4
243	32027.50	554	5.724	341	6105.949032	4
10	18973.45	10	107.527	9	3399.482768	4
1284	34607.83	2844	7.931	1601	3609.654495	4
2692	32221.29	6266	8.904	3309	3936.344052	4
1121	38844.09	2728	6.101	1519	6538.099107	4
4648	45465.06	10461	5.269	6601	6527.330405	4
2912	38388.53	6237	8.891	3397	4573.095245	4
806	43969.79	1361	6.48	998	7396.357402	4
930	54865.55	2331	3.164	1521	7908.155694	4
868	55633.70	2402	3.387	1515	7973.153084	4
0	41685.95	0	0	0	7073.217603	4
1	37143.84	1	0	1	5706.451228	4
1100	39119.42	3170	4.474	1673	9082.914862	4
2150	35778.57	5146	6.285	2925	8103.06828	4
1646	36595.62	4448	5.084	2263	8007.211283	4
677	54988.54	1714	4.34	1127	11669.62055	4
1774	50169.52	4346	3.95	2785	12928.74801	4
1999	40291.67	4965	5.647	2702	14248.46429	4
556	40877.60	1409	3.816	757	13560.99084	4
1004	49739.82	2512	3.979	1549	12367.69128	4
422	48213.21	1016	3.324	595	10593.47101	4
579	36099.47	1153	6.52	660	11496.30106	4
579	49647.30	1378	3.734	887	12352.4768	4
853	45643.08	1726	5.819	1147	13553.15058	4
633	49830.35	1467	3.736	936	13145.55575	4
967	40684.53	1513	12.318	1084	12111.47664	4
704	51836.44	1724	4.322	1063	11713.15671	4
934	53987.86	2327	3.466	1515	12576.10815	4
842	36660.88	1728	10.452	1015	14143.23453	4
581	43667.10	1345	3.442	885	14157.41342	4
700	55817.61	1514	5.011	1034	13147.64548	4
515	51809.34	1135	5.267	697	12461.10091	4
792	37183.72	1566	11.548	929	15220.67068	4
295	40907.70	599	0	437	0	4
0	40738.45	0	0	0	0	4
686	41363.36	1372	6.807	541	15582.48502	4
910	45824.87	2651	4.586	1477	15551.60148	4
1111	49479.60	2492	4.044	1705	17788.34527	4
1117	53311.02	2318	3.354	1866	18350.25314	4
2265	49294.09	5204	3.243	3624	20856.70313	4
1150	50379.33	2892	2.794	1860	18621.0429	4
803	42952.36	1797	3.569	1195	19827.51752	4
740	44576.19	1869	2.749	1129	19961.86485	4
856	45697.87	2013	4.673	1197	20358.72339	4
270	44520.66	785	3.104	376	21264.78432	4
82	45503.14	191	3.832	120	22056.64297	4
183	46453.40	459	0	271	0	4
808	46453.00	1831	3.479	1181	19421.71146	4
645	45509.64	1389	5.104	909	20764.51666	4
979	44201.94	2010	6.107	1355	20630.09013	4
209	46607.42	470	3.363	288	17624.68204	4
1295	58479.08	2707	3.998	2117	19532.14291	4
1126	61822.53	2970	1.988	2178	21839.12521	4
2359	64632.31	6077	2.598	4427	24893.60888	4
2102	57074.34	4703	3.947	3368	22226.35345	4
1749	56602.19	3996	3.224	2869	20505.86803	4
976	56961.62	2348	3.17	1740	26752.92986	4
590	56462.81	1497	0	1025	0	4
35	56441.82	145	11.706	67	18892.05516	4
219	46992.08	522	3.748	346	17991.29628	4
615	46970.75	1549	2.575	933	18621.43129	4
204	47078.48	233	0	205	0	4
0	58576.67	0	0	0	15820.82002	4
1568	58779.19	3783	2.967	2614	19335.24265	4
639	46330.67	1264	0	877	0	4
1015	46363.95	2359	3.786	1695	25642.49826	4
312	76232.00	575	0	523	0	4
1580	94925.23	3740	2.971	2981	20657.90837	4
628	76062.38	1486	0	1219	0	4
1726	77234.55	4211	3.326	3410	23489.65926	4
682	65230.24	1519	6.095	1262	21789.21571	4
1196	63944.47	2911	0	2190	0	4
1262	66323.50	2726	4.18	2217	25501.20768	4
1372	76220.67	3398	3.268	2614	25120.36365	4
586	39397.81	737	23.576	615	16021.21303	4
2009	32594.66	2934	22.531	1411	14368.57357	4
9	47704.88	29	1.555	7	13436.60475	4
1014	48194.65	1595	17.48	1256	12869.40979	4
1005	68344.22	2341	3.509	1678	11589.05955	4
454	50764.73	695	19.395	598	16452.04671	4
1617	55526.13	3540	5.002	2619	15197.48353	4
713	48083.93	1794	2.469	1239	14003.49203	4
1165	79425.52	2800	3.353	2106	13898.03734	4
1224	97235.83	3200	3.088	2383	11486.47514	4
950	110029.56	2866	2.955	1891	11251.36487	4
1983	67861.36	4912	3.935	3467	8798.28949	4
1966	63695.95	4250	2.461	3653	12751.07284	4
623	90926.12	1663	2.519	1188	12772.65308	4
524	90795.52	1363	2.536	1026	14583.23475	4
1287	66756.94	3159	2.967	2454	13627.53756	4
1170	77390.89	2414	3.102	2097	15084.73108	4
628	112082.34	1785	1.507	1389	17070.23536	4
160	89247.10	478	2.196	337	15866.8886	4
588	90735.28	1591	2.088	1148	14662.89234	4
1158	89160.94	3144	2.41	2305	16570.8122	4
57	76288.90	92	8.218	88	18747.63561	4
0	76194.60	0	0	0	17770.71641	4
2	90938.93	6	3.953	4	18527.39731	4
1472	76453.96	3263	3.333	2692	18808.42687	4
44	110769.15	116	4.555	94	19666.45776	4
1837	100318.34	5582	2.112	4552	25710.04449	4
2167	77126.35	5837	2.928	4404	25822.37206	4
1565	61797.03	3581	4.645	2630	21889.34792	4
38	58952.40	98	1.214	71	21831.49419	4
88	77056.67	133	16.446	135	20449.7446	4
1	72875.00	1	0.302	1	19291.67036	4
4	76728.38	7	4.689	6	18067.57754	4
316	71743.25	564	14.236	514	19149.05976	4
295	72568.20	950	1.318	646	21883.01995	4
979	72719.45	2593	3.876	1992	21839.99069	4
6	90794.77	16	0.571	12	25273.57411	4
217	65905.12	459	6.637	372	20899.88208	4
54	72536.83	163	0.678	104	22754.96	4
1688	59270.44	3318	11.032	2618	24694.87318	4
29	60543.08	39	5.281	37	21966.85297	4
0	58832.03	0	0	0	21642.57562	4
1686	87954.61	3968	3.718	3197	26003.27084	4
283	103175.60	848	0.851	697	29084.28602	4
19	100783.91	60	6.719	48	30094.28667	4
935	104579.29	3416	2.233	2385	28909.26018	4
1392	102811.80	3814	2.441	3267	27638.63975	4
745	91241.19	2330	1.76	1588	25240.88997	4
337	62175.52	649	8.995	565	23801.26701	4
1639	83790.50	4355	2.787	3275	25807.60723	4
754	62172.43	1900	2.401	1442	21915.4844	4
1140	74083.01	3123	2.548	2345	21997.23614	4
2280	88600.91	7194	2.049	4973	25580.19117	4
850	44222.33	1787	2.303	1323	13644.3583	4
504	35927.65	1179	4.186	704	15864.94666	4
2265	33955.81	4364	9.556	2868	14892.30284	4
521	36047.79	1395	4.546	839	13898.69316	4
1402	38739.97	2575	13.474	1872	13049.41191	4
3	43229.29	11	1.904	5	15186.0198	4
2118	46172.19	4293	7.978	2983	15752.44024	4
786	44293.43	2010	3.151	1257	10785.58855	4
