35224
30.4	77.34	167.81
77.13	87.56	103.96
679.23	639.95	587.37
593.17	604.09	586.31
217.05	230.03	242.66
385.44	398.51	394.7
15.07	16.53	37.19
9.58	10	119.86
6.75	16.1	13.68
34.27	34.54	35.9
97.26	94.13	103.75
97	88	111
0.14	0.09	0.08
4.34	14.05	16.78
0	0	0
0	0	0
67.06	64.02	70.97
131.94	129.98	150.03
383	429	438
342.96	366.01	331.89
124.56	137.59	166.44
278.45	241.25	405.52
67.93	57.24	77.92
0.45	0.75	0.45
166.48	175.49	175.66
237.93	251.16	237.01
237.06	256.86	274.91
207.94	233.56	234.16
46.65	47.56	80.55
27.1	31.55	35.56
54.41	58.46	85.64
46.96	46.67	48.53
55.98	54.83	63.02
59.48	57.84	53.64
36.24	34.41	39.33
55.98	49.21	43.39
26.97	27.52	34.32
41.73	53.1	79.44
33.82	23.89	24.74
26.91	18.91	20.58
14.4	19.09	31.35
15.78	15.26	18.26
25.49	22.08	25.45
44.53	34.07	39.65
75.9	59.62	86.5
45.43	23.41	41.84
17.34	12.33	9.52
76.38	46.05	54.58
49.11	49.05	38
29.56	29.73	37.45
85.78	66.72	93.14
53.72	68.86	57.02
76.58	116.07	97
70.96	59.89	67.83
68	53	82
78.56	74.52	116.51
21.6	20.24	27.36
274.54	221.46	278.17
57.1	43.68	68.47
97.71	75.38	100.13
111.09	150.72	178.21
226.54	35.7	294.16
63.99	54.61	63.07
61.52	590.12	83.21
343.3	269.11	411.32
132.83	141.84	211.76
17	16	15
24.89	7.56	1.86
27.38	11.69	8.05
14.1	15.42	16.98
13.25	9.89	15.15
81.4	80.33	125.88
7.37	39.8	61.44
55.52	123.9	200.93
134.57	222.82	372.87
65.12	84.71	92
65.17	110.16	153.04
89.84	76.79	91.11
65.39	63.71	71.65
194.12	241.53	268.9
41.26	40.43	42.22
174.15	191.48	190.22
402.25	360.79	329.88
57.84	86.49	106.73
111.73	136.21	170.22
134.93	126.11	90.57
63.78	118.83	220.19
19.64	23.2	23.44
117.26	140.66	217.52
35.13	28.69	33.01
50.23	63.61	82.78
17.42	13.76	41.06
82.05	64.39	85.82
